,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
15386,15386,111,0,having a motivating friend attend with us who sets good examples,"i like to have a friend who is motivating attend with me, who sets good examples.",2.903157151,4,False,1.7142213381829274,0,True,-1.1889358128170724
15387,15387,111,0,having a motivating friend attend with us who sets good examples,Having a motivating friend attend with us who sets good examples,1.525042207,0,True,1.7142213381829274,0,True,0.1891791311829274
15388,15388,111,0,having a motivating friend attend with us who sets good examples,having a motivating friend who sets good examples,2.032764593,2,False,1.7142213381829274,0,True,-0.3185432548170726
15389,15389,111,0,having a motivating friend attend with us who sets good examples,", have a motivating friend attend with us who sets good examples",1.852302703,1,False,1.7142213381829274,0,True,-0.1380813648170726
15390,15390,111,0,having a motivating friend attend with us who sets good examples,environment strategy in context of community sponsored in community setting: having a motivating friend attend with us who sets good examples,1.748719285,0,True,1.7142213381829274,0,True,-0.0344979468170725
15391,15391,111,0,having a motivating friend attend with us who sets good examples,Having a motivating friend attend with us who sets good examples is a great way to set good examples for one another.,2.124306229,1,False,1.7142213381829274,0,True,-0.4100848908170726
15392,15392,111,0,Play with her and her friends and show them how to do pretend play scenes,Play with her and her friends and show them how to do pretend play the whole time.,1.470232993,0,True,1.7142213381829274,0,True,0.2439883451829274
15393,15393,111,0,Play with her and her friends and show them how to do pretend play scenes,She likes pretend play. Help her and her friends to do it together. They might join in for you.,2.31501088,1,False,1.7142213381829274,0,True,-0.6007895418170726
15394,15394,111,0,Play with her and her friends and show them how to do pretend play scenes,Play pretend play with her and her friends and show them how to do pretend play scenes.,1.444661235,0,True,1.7142213381829274,0,True,0.2695601031829273
15395,15395,111,0,Play with her and her friends and show them how to do pretend play scenes,Play with her and show her friends how to do pretend play scenes.,1.421334551,0,True,1.7142213381829274,0,True,0.2928867871829275
15396,15396,111,0,Play with her and her friends and show them how to do pretend play scenes,Activate pretend play by playing with her and her friends and show them how to do it.,1.840440584,2,False,1.7142213381829274,0,True,-0.1262192458170725
15397,15397,111,0,Play with her and her friends and show them how to do pretend play scenes,Play with her and her friends how to do pretend play scenes.,1.336554385,0,True,1.7142213381829274,0,True,0.3776669531829275
15398,15398,111,0,Having the support of the teacher and administrators,Having the support of teachers and administrators can be an important part of the learning environment.,2.34833085,1,False,1.7142213381829274,0,True,-0.6341095118170725
15399,15399,111,0,Having the support of the teacher and administrators,Have the support of the teacher and the administrators.,1.820933145,1,False,1.7142213381829274,0,True,-0.1067118068170724
15400,15400,111,0,Having the support of the teacher and administrators,Having the support of the teacher and administrators can make a real difference.,2.470604359,4,False,1.7142213381829274,0,True,-0.7563830208170728
15401,15401,111,0,Having the support of the teacher and administrators,Having the support of the teacher and administrators is the key to making the project a success.,2.451035729,4,False,1.7142213381829274,0,True,-0.7368143908170726
15402,15402,111,0,Having the support of the teacher and administrators,Having the support of the teacher and administrators is essential in terms of getting a child who has autism to start school.,2.660249334,4,False,1.7142213381829274,0,True,-0.9460279958170724
15403,15403,111,0,Having the support of the teacher and administrators,Having the support of the teachers and administrators,1.298097002,0,True,1.7142213381829274,0,True,0.4161243361829274
15404,15404,111,0,Having the support of the teacher and administrators,Having the support of the teacher and administrators when your plan is to start your own business in an older age community,1.077873865,0,True,1.7142213381829274,0,True,0.6363474731829275
15405,15405,111,0,Having the support of the teacher and administrators,Having the support of the teacher and the administrators,1.545475283,0,True,1.7142213381829274,0,True,0.1687460551829274
15406,15406,111,0,Having the support of the teacher and administrators,"Having the support of the teacher and administrators. When all parties are on board, there is a great deal of work to do in order to make an effort to support school-based resiliency.",2.040690032,0,True,1.7142213381829274,0,True,-0.3264686938170726
15407,15407,111,0,Going places that she is familiar with builds her confidence,Going places she has been builds her confidence in her abilities.,1.980912919,2,False,1.7142213381829274,0,True,-0.2666915808170726
15408,15408,111,0,Going places that she is familiar with builds her confidence,Going to the places she is familiar with builds her self-esteem.,1.503484223,0,True,1.7142213381829274,0,True,0.2107371151829273
15409,15409,111,0,Going places that she is familiar with builds her confidence,Going places that she knows builds her confidence,1.690617325,0,True,1.7142213381829274,0,True,0.0236040131829273
15410,15410,111,0,"Bringing food for parties that is similar to what the other kids are eating, but still fits within her dietary restrictions","Bring food for parties that is similar to what the other kids are eating, but still fits within her dietary restrictions",1.22616608,0,True,1.7142213381829274,0,True,0.4880552581829274
15411,15411,111,0,"Bringing food for parties that is similar to what the other kids are eating, but still fits within her dietary restrictions","Bringing food for the other kids to party that is similar to what the other kids are eating, but still fits within her dietary restrictions",1.610451369,0,True,1.7142213381829274,0,True,0.1037699691829274
15412,15412,111,0,"Bringing food for parties that is similar to what the other kids are eating, but still fits within her dietary restrictions","Bringing food for party that is similar to what the other kids are eating, but still fit within her dietary restrictions.",1.325203759,0,True,1.7142213381829274,0,True,0.3890175791829273
15413,15413,111,0,"Bringing food for parties that is similar to what the other kids are eating, but still fits within her dietary restrictions","Coming to birthday parties with food that is similar to what the other kids are eating, but still fits within her dietary restrictions",1.260575465,0,True,1.7142213381829274,0,True,0.4536458731829274
15414,15414,111,0,Limiting the amount of walking required,minimizing the amount of walking required,1.305851079,0,True,1.7142213381829274,0,True,0.4083702591829274
15415,15415,111,0,Limiting the amount of walking required,Having access to public transportation is key.,2.401131261,4,False,1.7142213381829274,0,True,-0.6869099228170727
15416,15416,111,0,Limiting the amount of walking required,Changing the amount of walking required,1.648890517,0,True,1.7142213381829274,0,True,0.0653308211829275
15417,15417,111,0,Limiting the amount of walking required,Using a wheelchair rather than walking as much as possible,1.476895979,0,True,1.7142213381829274,0,True,0.2373253591829274
15418,15418,111,0,Limiting the amount of walking required,Limiting the amount of walking required in neighborhood outings,1.610153905,0,True,1.7142213381829274,0,True,0.1040674331829274
15419,15419,111,0,Limiting the amount of walking required,Limiting the amount of traveling required,1.510328161,0,True,1.7142213381829274,0,True,0.2038931771829275
15420,15420,111,0,Limiting the amount of walking required,Limiting the amount of walking required:,1.992341681,1,False,1.7142213381829274,0,True,-0.2781203428170726
15421,15421,111,0,Limiting the amount of walking required,Limiting the amount of walking required in context of neighborhood outings in community setting: making neighbors walk together,1.533317832,0,True,1.7142213381829274,0,True,0.1809035061829274
15422,15422,111,0,Keeping the house organized and the toys and clutter to a minimum,Keeping the house organized and keeping children's toys and clutter to a minimum,1.16691593,0,True,1.7142213381829274,0,True,0.5473054081829274
15423,15423,111,0,Keeping the house organized and the toys and clutter to a minimum,Keeping the house organized to limit toys and clutter.,1.206240432,0,True,1.7142213381829274,0,True,0.5079809061829275
15424,15424,111,0,Keeping the house organized and the toys and clutter to a minimum,"Keeping the house neat and clean, and the toys and clutter to a minimum",1.134177356,0,True,1.7142213381829274,0,True,0.5800439821829275
15425,15425,111,0,Keeping the house organized and the toys and clutter to a minimum,Keep the toys and clutter organized and to a minimum.,1.303879961,0,True,1.7142213381829274,0,True,0.4103413771829274
15426,15426,111,0,Keeping the house organized and the toys and clutter to a minimum,Keeping the house organized and the toys and clutter to a minimum is the most important way to keep your home neat and clean.,2.205293918,4,False,1.7142213381829274,0,True,-0.4910725798170727
15427,15427,111,0,Keeping the house organized and the toys and clutter to a minimum,Keeping the house organized and the toys from decomposing and clutter to a minimum.,1.200070612,0,True,1.7142213381829274,0,True,0.5141507261829275
15428,15428,111,0,Setting a timer and turning off the TVs and iPads once that time is up,Setting a timer and turning off all of the TVs and iPads once that time is up.,1.132026038,0,True,1.7142213381829274,0,True,0.5821953001829274
15429,15429,111,0,Setting a timer and turning off the TVs and iPads once that time is up,Setting a timer on the TV and iPad and turning them off once the time is up,1.343286559,0,True,1.7142213381829274,0,True,0.3709347791829274
15430,15430,111,0,Setting a timer and turning off the TVs and iPads once that time is up,Setting a timer and turning off the tv and ipad once that time is up,1.198507725,0,True,1.7142213381829274,0,True,0.5157136131829274
15431,15431,111,0,Setting a timer and turning off the TVs and iPads once that time is up,Setting a timer and turning off the TVs and iPads once that time is up makes the whole room quiet.,1.995187705,4,False,1.7142213381829274,0,True,-0.2809663668170725
15432,15432,111,0,Setting a timer and turning off the TVs and iPads once that time is up,"Setting a timer, then turning off TVs and iPads as soon as that time has come to an end.",1.29321471,0,True,1.7142213381829274,0,True,0.4210066281829274
15433,15433,111,0,Setting a timer and turning off the TVs and iPads once that time is up,"Setting an alarm and turning off the TVs, tablets, computer and phones once that time is up.",1.33815396,0,True,1.7142213381829274,0,True,0.3760673781829273
15434,15434,111,0,Setting a timer and turning off the TVs and iPads once that time is up,setting a timer and turning off the TVs and iPads once that time is up,1.114035856,0,True,1.7142213381829274,0,True,0.6001854821829273
15435,15435,111,0,Setting a timer and turning off the TVs and iPads once that time is up,"Setting the timer and turning off the TVs and iPads when each child finishes a game to prevent them from watching the same program for hours, so no game is watched for 10 minutes.",1.429639553,0,True,1.7142213381829274,0,True,0.2845817851829275
15436,15436,111,0,Setting a timer and turning off the TVs and iPads once that time is up,Setting a timer to turn off the TV and iPad every so often.,1.228559395,0,True,1.7142213381829274,0,True,0.4856619431829274
15437,15437,111,0,Setting a timer and turning off the TVs and iPads once that time is up,Setting a timer and turning off the TVs and iPads as time goes by,1.09761182,0,True,1.7142213381829274,0,True,0.6166095181829274
15438,15438,111,1,Having patience and letting her make a mess,Having patience and letting her to help you clean up and let her make a mess.,1.77834223,1,True,2.396652674106508,0,False,0.6183104441065079
15439,15439,111,1,Having patience and letting her make a mess,Having patience and letting her make a mess is the way to go.,1.547396277,1,True,2.396652674106508,0,False,0.8492563971065079
15440,15440,111,1,Having patience and letting her make a mess,Getting over being patient and letting her make a mess,2.08825099,0,False,2.396652674106508,0,False,0.3084016841065078
15441,15441,111,1,Having patience and letting her make a mess,Let her make a mess.,1.406566019,1,True,2.396652674106508,0,False,0.990086655106508
15442,15442,111,1,Having patience and letting her make a mess,Allowing her to make a mess,1.839837895,1,True,2.396652674106508,0,False,0.5568147791065079
15443,15443,111,1,Having patience and letting her make a mess,Having patience and letting her make a mess makes her feel like she will make a success of it.,1.89020664,1,True,2.396652674106508,0,False,0.506446034106508
15444,15444,111,0,Keeping the length of engagement to about 15 minutes,Keeping the length of engagement to about 20 minutes,1.364383055,0,True,1.7142213381829274,0,True,0.3498382831829274
15445,15445,111,0,Keeping the length of engagement to about 15 minutes,Making sure the length of engagement to about 15 minutes,1.474577047,0,True,1.7142213381829274,0,True,0.2396442911829275
15446,15446,111,0,Keeping the length of engagement to about 15 minutes,Contextual strategies: keeping the engagement focused to about 15 minutes,2.541306908,2,False,1.7142213381829274,0,True,-0.8270855698170727
15447,15447,111,0,Keeping the length of engagement to about 15 minutes,Keep the length of engagement to around 15 minutes.,1.64469757,0,True,1.7142213381829274,0,True,0.0695237681829274
15448,15448,111,0,Keeping the length of engagement to about 15 minutes,Playing for a maximum of 15 minutes,1.735875865,0,True,1.7142213381829274,0,True,-0.0216545268170724
15449,15449,111,0,Keeping the length of engagement to about 15 minutes,Keeping the length of engagement to about 15 minutes would be a good strategy.,2.168234092,4,False,1.7142213381829274,0,True,-0.4540127538170726
15450,15450,111,0,Keeping the length of engagement to about 15 minutes,Keeping the length of engagement to about 5 minutes,1.395275195,0,True,1.7142213381829274,0,True,0.3189461431829274
15451,15451,111,0,Keeping the length of engagement to about 15 minutes,Keeping the length of engagement to about 15 minutes: Keep the length of engagement to about 15 minutes.,1.91658771,1,False,1.7142213381829274,0,True,-0.2023663718170725
15452,15452,111,0,Keeping the length of engagement to about 15 minutes,Keeping the length of engagement to about 30 minutes.,1.47505232,0,True,1.7142213381829274,0,True,0.2391690181829273
15453,15453,841,2,Keep it interesting and fun - we have sensory tables etc. and try to engage in new activities at home often,"Keep it interesting and fun - we have sensory tables, etc. but try to engage in new activities at home often.",2.431648021,0,False,2.7784193685741783,0,False,0.3467713475741782
15454,15454,841,2,Keep it interesting and fun - we have sensory tables etc. and try to engage in new activities at home often,Keep it interesting and fun - we have sensory tables ect. and try to engage in new activities at home often,2.204236073,0,False,2.7784193685741783,0,False,0.5741832955741781
15455,15455,841,2,Keep it interesting and fun - we have sensory tables etc. and try to engage in new activities at home often,Keep it interesting and fun - we have sensory tables and try to engage in new activities at home often,1.503508848,2,True,2.7784193685741783,0,False,1.2749105205741782
15456,15456,841,2,Keep it interesting and fun - we have sensory tables etc. and try to engage in new activities at home often,"Keep it interesting and fun - we have sensory tables etc, and try to engage in new activities at home often",1.615146703,2,True,2.7784193685741783,0,False,1.1632726655741783
15457,15457,841,2,Keep it interesting and fun - we have sensory tables etc. and try to engage in new activities at home often,Keep it interesting - we have sensory tables etc and try to engage in new activities at home often,1.583947816,2,True,2.7784193685741783,0,False,1.1944715525741785
15458,15458,841,2,Keep it interesting and fun - we have sensory tables etc. and try to engage in new activities at home often,"When we are at home, we keep it interesting and fun. We have sensory tables, etc. and try to engage in new activities at home often.",2.738165041,0,False,2.7784193685741783,0,False,0.0402543275741784
15459,15459,841,1,involve our son with day to day tasks to promote language development etc.,I was trying to involve my son with day to day task to promote language development etc.,2.806388768,4,False,2.396652674106508,0,False,-0.4097360938934922
15460,15460,841,1,involve our son with day to day tasks to promote language development etc.,"If we involve our son in day to day tasks, this can foster independence, self-discipline and self-worth in him.",2.497967285,4,False,2.396652674106508,0,False,-0.1013146108934921
15461,15461,841,1,involve our son with day to day tasks to promote language development etc.,involve our son in day to day tasks to promote language development etc.,1.707157433,0,False,2.396652674106508,0,False,0.6894952411065081
15462,15462,841,1,involve our son with day to day tasks to promote language development etc.,"We will give our son lots of opportunity to say things to us in front of others Ã¢â‚¬â€œ he can say Ã¢â‚¬Å“Mommy, mommy,Ã¢â‚¬Â Ã¢â‚¬Å“Mommy, mommy,Ã¢â‚¬Â Ã¢â‚¬Å“I wonder,Ã¢â‚¬Â Ã¢â‚¬Å“Look, I wonder,Ã¢â‚¬Â Ã¢â‚¬Å“Good morning,Ã¢â‚¬Â Ã¢â‚¬Å“Good day,Ã¢â‚¬Â Ã¢â‚¬Å“What can I do for you?Ã¢â‚¬Â Ã¢â‚¬Å“BecauseÃ¢â‚¬Â etc.",1.80654668,1,True,2.396652674106508,0,False,0.5901059941065079
15463,15463,841,1,involve our son with day to day tasks to promote language development etc.,"The first step is to get involved in all tasks of the day, to keep your child busy and occupied.",2.027947149,4,False,2.396652674106508,0,False,0.3687055251065079
15464,15464,841,1,involve our son with day to day tasks to promote language development etc.,Involve our son with day to day tasks to promote language development etc.,1.703074694,0,False,2.396652674106508,0,False,0.6935779801065081
15465,15465,841,0,Early years centre programming that is free!,Programmes in the early years centre are free,2.598094227,4,False,1.7142213381829274,0,True,-0.8838728888170724
15466,15466,841,0,Early years centre programming that is free!,Early years centre programming that is free for all!,2.123400528,4,False,1.7142213381829274,0,True,-0.4091791898170724
15467,15467,841,0,Early years centre programming that is free!,Early years centre programming that is free:,2.07280898,4,False,1.7142213381829274,0,True,-0.3585876418170726
15468,15468,841,0,Early years centre programming that is free!,Programming at the Early Years Centre that is free!,1.93614513,0,True,1.7142213381829274,0,True,-0.2219237918170726
15469,15469,841,0,Early years centre programming that is free!,The Early Years Centre offers a variety of free programming.,2.507841556,4,False,1.7142213381829274,0,True,-0.7936202178170724
15470,15470,841,0,Early years centre programming that is free!,"With a large Early Years Centre, a community benefit, this community asset is of utmost importance to your residents and visitors.",2.901285169,4,False,1.7142213381829274,0,True,-1.1870638308170725
15471,15471,841,0,Early years centre programming that is free!,The community has provided free early years centre programming in the community.,2.813640436,1,False,1.7142213381829274,0,True,-1.0994190978170726
15472,15472,841,0,Early years centre programming that is free!,"The community is free, and so is the programming for children who are interested in Early Years Centers.",2.947093035,4,False,1.7142213381829274,0,True,-1.2328716968170723
15473,15473,841,0,Mommy groups,Mommy groups encourage children to develop healthy baby skills and develop group dynamics.,2.22343223,1,False,1.7142213381829274,0,True,-0.5092108918170724
15474,15474,841,0,Mommy groups,Mommy groups: In this group you have a very fun mommy with a lot of knowledge about mothering and with lots of other mommies.,1.86963824,0,True,1.7142213381829274,0,True,-0.1554169018170725
15475,15475,841,0,Mommy groups,Mommy groups are mommy focused and mommy led.,2.43106405,4,False,1.7142213381829274,0,True,-0.7168427118170724
15476,15476,841,0,Mommy groups,"For example, if an issue is Mommy groups, the problem that has been raised is: a mother bringing her toddler to playgroups when she had a baby in utero.",2.562813953,4,False,1.7142213381829274,0,True,-0.8485926148170726
15477,15477,841,0,Mommy groups,"Context: Mommy groups are a family owned business that offers services such as babysitting, daycare, and day care products.",2.160945702,4,False,1.7142213381829274,0,True,-0.4467243638170723
15478,15478,841,0,Mommy groups,The community mommy groups can have a big role in teaching kids and being great role models.,2.429750978,4,False,1.7142213381829274,0,True,-0.7155296398170725
15479,15479,841,0,Mommy groups,The mommy groups have a few things to be aware of. They generally all follow the same rules.,2.392236475,4,False,1.7142213381829274,0,True,-0.6780151368170724
15480,15480,841,0,Mommy groups,Context strategy: Mommy groups are groups that meet at mommy's house where mothers take their children out or where they are being babysat for an extended period of time.,1.834742583,0,True,1.7142213381829274,0,True,-0.1205212448170724
15481,15481,841,0,Mommy groups,"Mommy groups are community-based and are a place where mommies can share stories, and connect with other mommies who share her interest.",2.529667941,4,False,1.7142213381829274,0,True,-0.8154466028170726
15482,15482,841,0,Mommy groups,A mommy group is a group of women who have children.,2.236039207,4,False,1.7142213381829274,0,True,-0.5218178688170727
15483,15483,841,0,Mommy groups,People who like going to a movie with their children are called mommies.,2.661721169,4,False,1.7142213381829274,0,True,-0.9474998308170728
15484,15484,841,0,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. ,"I am looking for more variety besides the already occurring daycare programs. At this point the only change I am looking for it more variety outside of what is already being provided by daycare, My son has participated in soccer before and well as gymnastics. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age.",2.97555406,4,False,1.7142213381829274,0,True,-1.2613327218170725
15485,15485,841,0,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. ,"At this point the only change I am looking for it more variety and outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3), that is modelled to the attention span and level of understanding at his age.",3.008452032,4,False,1.7142213381829274,0,True,-1.294230693817073
15486,15486,841,0,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. ,At this point the only change I am looking for is more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age.,3.109472788,4,False,1.7142213381829274,0,True,-1.3952514498170727
15487,15487,841,0,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. ,The day care could change the programming. He likes soccer and gymnastics and the daycare has no program for active play. A program for an after school program on a Saturday afternoon would be great.,3.022039033,4,False,1.7142213381829274,0,True,-1.3078176948170726
15488,15488,841,0,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. ,At this point the only change I am looking for it more variety outside of what is already being provided by daycare.. He has p lked in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3 yrs) that is modelled to the attention span and level of understanding at his age.,3.084686254,4,False,1.7142213381829274,0,True,-1.3704649158170727
15489,15489,841,0,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. ,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. She has participated in soccer before and well as gymnastics at her daycare. I would love to have more active programming directed at her age group (6-7) that is modelled to the attention span and level of understanding at her age.,3.003742894,4,False,1.7142213381829274,0,True,-1.2895215558170727
15490,15490,841,0,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. ,I would love to have more active programming directed at his age group (2-3 that is modelled to the attention span and level of understanding at his age.,2.855048374,4,False,1.7142213381829274,0,True,-1.1408270358170725
15491,15491,841,0,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. ,At this point I am looking for more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age.,3.147513162,4,False,1.7142213381829274,0,True,-1.4332918238170729
15492,15492,841,0,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. ,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age.,3.049523306,4,False,1.7142213381829274,0,True,-1.3353019678170728
15493,15493,841,0,At this point the only change I am looking for it more variety outside of what is already being provided by daycare. He has participated in soccer before and well as gymnastics at daycare. I would love to have more active programming directed at his age group (2-3) that is modelled to the attention span and level of understanding at his age. ,At this point it is more variety than anything else available at the daycare I take him to. I would like to have more active programming for his age as well as gymnastics.,2.842925429,4,False,1.7142213381829274,0,True,-1.128704090817073
15639,15639,443,0,Read a book to him,Read a book to him in bed.,1.235086913,0,True,1.7142213381829274,0,True,0.4791344251829275
15640,15640,443,0,Read a book to him,"By reading a book to him, you will make him much more interested in play.",2.645751829,4,False,1.7142213381829274,0,True,-0.9315304908170724
15641,15641,443,0,Read a book to him,Recite a book,1.157221818,0,True,1.7142213381829274,0,True,0.5569995201829274
15642,15642,443,0,Read a book to him,Read a storybook to him,1.289497168,0,True,1.7142213381829274,0,True,0.4247241701829274
15643,15643,443,0,Read a book to him,In the context of play setting at home:Read a book,1.573778506,0,True,1.7142213381829274,0,True,0.1404428321829274
15644,15644,443,2,Allowing my son to watch a show if he picks up his toys,allowing my son to watch a show if he picks up his toys,2.42831609,0,False,2.7784193685741783,0,False,0.3501032785741782
15645,15645,443,2,Allowing my son to watch a show if he picks up his toys,"To my son, picking up his toys after he watches a show would be a preference, while watching a show is not.",3.276899676,4,False,2.7784193685741783,0,False,-0.4984803074258219
15646,15646,443,2,Allowing my son to watch a show if he picks up his toys,Having his son come to my room to pick up his toys.,2.383733072,0,False,2.7784193685741783,0,False,0.3946862965741782
15647,15647,443,3,Give him some assistance at completing the task,Get him some help to complete the task,2.336087656,0,False,2.8224563689442603,0,False,0.4863687129442602
15648,15648,443,3,Give him some assistance at completing the task,Have him write a list of tasks.,2.468177141,2,False,2.8224563689442603,0,False,0.3542792279442603
15649,15649,443,3,Give him some assistance at completing the task,Give him some assistance at completing his task and he will eventually do it.,3.018200449,1,False,2.8224563689442603,0,False,-0.1957440800557397
15650,15650,443,3,Give him some assistance at completing the task,He may need a little encouragement to complete the task.,3.597838863,4,False,2.8224563689442603,0,False,-0.7753824940557399
15651,15651,443,3,Give him some assistance at completing the task,Help him to complete the activity:,2.064995419,1,False,2.8224563689442603,0,False,0.7574609499442602
15652,15652,443,3,Give him some assistance at completing the task,"Identify the task, the activity, and the activity completion time.",2.607113345,0,False,2.8224563689442603,0,False,0.2153430239442602
15653,15653,443,3,Give him some assistance at completing the task,Giving assistance at completing a task would encourage them to do well at the activity.,2.044234996,2,False,2.8224563689442603,0,False,0.7782213729442602
15654,15654,443,3,Give him some assistance at completing the task,Give him some guidance about what to do and how to do it.,2.703897798,1,False,2.8224563689442603,0,False,0.1185585709442604
15655,15655,443,3,Give him some assistance at completing the task,Help him complete an activity so that he can get his own help.,2.354271213,2,False,2.8224563689442603,0,False,0.4681851559442602
15656,15656,443,3,Give him some assistance at completing the task,This is when you offer help in order to complete the task.,2.224680687,2,False,2.8224563689442603,0,False,0.5977756819442601
15657,15657,443,3,Give him some assistance at completing the task,I will give him some assistance at taking advantage of the time available to him for the task,2.952805013,4,False,2.8224563689442603,0,False,-0.1303486440557395
15658,15658,443,3,Give him some assistance at completing the task,"To make your child more independent with family tasks, give him some of your help.",2.939194746,1,False,2.8224563689442603,0,False,-0.1167383770557397
15659,15659,443,3,Give him some assistance at completing the task,Give him some help to complete it,2.668221014,1,False,2.8224563689442603,0,False,0.1542353549442605
15660,15660,443,0,Keep calm when asking for help ,"When youÃ¢â‚¬â„¢re asking for help, stay calm and composed.",2.50613649,1,False,1.7142213381829274,0,True,-0.7919151518170724
15661,15661,443,0,Keep calm when asking for help ,"When asking for help, always keep calm",2.296589788,1,False,1.7142213381829274,0,True,-0.5823684498170725
15662,15662,443,0,Keep calm when asking for help ,Keep calm when asking for help,2.008607647,1,False,1.7142213381829274,0,True,-0.2943863088170724
15663,15663,443,0,Keep calm when asking for help ,"If you need help, try to stay calm while asking for help.",2.499772996,1,False,1.7142213381829274,0,True,-0.7855516578170725
15664,15664,443,0,Keep calm when asking for help ,Keep calm about asking for help,1.799701821,1,False,1.7142213381829274,0,True,-0.0854804828170725
15665,15665,443,0,Keep calm when asking for help ,Keep calm and don't be aggressive when asking for help,2.419125696,1,False,1.7142213381829274,0,True,-0.7049043578170726
15666,15666,443,0,Keep calm when asking for help ,Always keep calm when asking for information or help from someone.,2.044090473,1,False,1.7142213381829274,0,True,-0.3298691348170723
15667,15667,443,0,Keep calm when asking for help ,Keep calm when asking for help with your home:,2.454634129,1,False,1.7142213381829274,0,True,-0.7404127908170726
15668,15668,443,0,Keep calm when asking for help ,To keep calm when asking for help,2.03830462,1,False,1.7142213381829274,0,True,-0.3240832818170724
15669,15669,443,0,Keep calm when asking for help ,Keep calm when finding a child to take care of,1.937934587,1,False,1.7142213381829274,0,True,-0.2237132488170725
15670,15670,443,0,Keep calm when asking for help ,"When asking for help, try to keep calm.",2.349140203,1,False,1.7142213381829274,0,True,-0.6349188648170727
15671,15671,443,0,Keep calm when asking for help ,Keep calm when asking for help.,2.1186064,1,False,1.7142213381829274,0,True,-0.4043850618170725
15672,15672,443,0,Keep calm when asking for help ,Don't show anger. Keep calm when asking for help.,2.371554794,1,False,1.7142213381829274,0,True,-0.6573334558170727
15673,15673,443,0,Explaining that his little brother needs help sometimes works. ,Explaining that his little brother needs help sometimes works.,3.127137751,2,False,1.7142213381829274,0,True,-1.4129164128170724
15674,15674,443,0,Explaining that his little brother needs help sometimes works. ,Saying that his little brother needs help sometimes works.,2.452954277,2,False,1.7142213381829274,0,True,-0.7387329388170725
15675,15675,443,0,Explaining that his little brother needs help sometimes works. ,Explaining that he needs money sometimes works.,2.742527702,2,False,1.7142213381829274,0,True,-1.0283063638170724
15676,15676,443,0,Explaining that his little brother needs help sometimes works. ,Explaining to him that his little brother needs help sometimes works.,3.059523925,2,False,1.7142213381829274,0,True,-1.3453025868170727
15677,15677,443,1,Ask him to go play in his room quietly,Ask him to play quiet in his room.,1.651099932,1,True,2.396652674106508,0,False,0.745552742106508
15678,15678,443,1,Ask him to go play in his room quietly,Ask him to play in his room quietly,1.792587177,1,True,2.396652674106508,0,False,0.604065497106508
15679,15679,443,1,Ask him to go play in his room quietly,Ask him to go play in his room alone.,1.67818762,1,True,2.396652674106508,0,False,0.7184650541065078
15680,15680,443,1,Ask him to go play in his room quietly,Ask him to put his new clothes on.,1.558301959,1,True,2.396652674106508,0,False,0.8383507151065079
